Province.State,Country.Region,Lat,Long,date,cases,type
NA,Togo,8.6195,0.8248,2020-02-14,0,recovered
NA,Togo,8.6195,0.8248,2020-02-15,0,recovered
NA,Togo,8.6195,0.8248,2020-02-16,0,recovered
NA,Togo,8.6195,0.8248,2020-02-17,0,recovered
NA,Togo,8.6195,0.8248,2020-02-18,0,recovered
NA,Togo,8.6195,0.8248,2020-02-19,0,recovered
NA,Togo,8.6195,0.8248,2020-02-20,0,recovered
NA,Togo,8.6195,0.8248,2020-02-21,0,recovered
NA,Togo,8.6195,0.8248,2020-02-22,0,recovered
NA,Togo,8.6195,0.8248,2020-02-23,0,recovered
NA,Togo,8.6195,0.8248,2020-02-24,0,recovered
NA,Togo,8.6195,0.8248,2020-02-25,0,recovered
NA,Togo,8.6195,0.8248,2020-02-26,0,recovered
NA,Togo,8.6195,0.8248,2020-02-27,0,recovered
NA,Togo,8.6195,0.8248,2020-02-28,0,recovered
NA,Togo,8.6195,0.8248,2020-02-29,0,recovered
NA,Togo,8.6195,0.8248,2020-03-01,0,recovered
NA,Togo,8.6195,0.8248,2020-03-02,0,recovered
NA,Togo,8.6195,0.8248,2020-03-03,0,recovered
NA,Togo,8.6195,0.8248,2020-03-04,0,recovered
NA,Togo,8.6195,0.8248,2020-03-05,0,recovered
NA,Togo,8.6195,0.8248,2020-03-06,0,recovered
NA,Togo,8.6195,0.8248,2020-03-07,0,recovered
NA,Togo,8.6195,0.8248,2020-03-08,0,recovered
NA,Togo,8.6195,0.8248,2020-03-09,0,recovered
NA,Togo,8.6195,0.8248,2020-03-10,0,recovered
NA,Togo,8.6195,0.8248,2020-03-11,0,recovered
NA,Togo,8.6195,0.8248,2020-03-12,0,recovered
NA,Togo,8.6195,0.8248,2020-03-13,0,recovered
NA,Togo,8.6195,0.8248,2020-03-14,0,recovered
NA,Togo,8.6195,0.8248,2020-03-15,0,recovered
NA,Togo,8.6195,0.8248,2020-03-16,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-01-22,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-01-23,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-01-24,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-01-25,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-01-26,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-01-27,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-01-28,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-01-29,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-01-30,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-01-31,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-01,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-02,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-03,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-04,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-05,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-06,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-07,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-08,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-09,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-10,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-11,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-12,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-13,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-14,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-15,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-16,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-17,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-18,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-19,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-20,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-21,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-22,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-23,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-24,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-25,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-26,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-27,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-28,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-02-29,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-01,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-02,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-03,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-04,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-05,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-06,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-07,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-08,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-09,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-10,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-11,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-12,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-13,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-14,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-15,0,recovered
NA,Trinidad and Tobago,10.6918,-61.2225,2020-03-16,0,recovered
NA,Tunisia,34,9,2020-01-22,0,recovered
NA,Tunisia,34,9,2020-01-23,0,recovered
NA,Tunisia,34,9,2020-01-24,0,recovered
NA,Tunisia,34,9,2020-01-25,0,recovered
NA,Tunisia,34,9,2020-01-26,0,recovered
NA,Tunisia,34,9,2020-01-27,0,recovered
NA,Tunisia,34,9,2020-01-28,0,recovered
NA,Tunisia,34,9,2020-01-29,0,recovered
NA,Tunisia,34,9,2020-01-30,0,recovered
NA,Tunisia,34,9,2020-01-31,0,recovered
NA,Tunisia,34,9,2020-02-01,0,recovered
NA,Tunisia,34,9,2020-02-02,0,recovered
NA,Tunisia,34,9,2020-02-03,0,recovered
NA,Tunisia,34,9,2020-02-04,0,recovered
NA,Tunisia,34,9,2020-02-05,0,recovered
NA,Tunisia,34,9,2020-02-06,0,recovered
NA,Tunisia,34,9,2020-02-07,0,recovered
NA,Tunisia,34,9,2020-02-08,0,recovered
NA,Tunisia,34,9,2020-02-09,0,recovered
NA,Tunisia,34,9,2020-02-10,0,recovered
NA,Tunisia,34,9,2020-02-11,0,recovered
NA,Tunisia,34,9,2020-02-12,0,recovered
NA,Tunisia,34,9,2020-02-13,0,recovered
NA,Tunisia,34,9,2020-02-14,0,recovered
NA,Tunisia,34,9,2020-02-15,0,recovered
NA,Tunisia,34,9,2020-02-16,0,recovered
NA,Tunisia,34,9,2020-02-17,0,recovered
NA,Tunisia,34,9,2020-02-18,0,recovered
NA,Tunisia,34,9,2020-02-19,0,recovered
NA,Tunisia,34,9,2020-02-20,0,recovered
NA,Tunisia,34,9,2020-02-21,0,recovered
NA,Tunisia,34,9,2020-02-22,0,recovered
NA,Tunisia,34,9,2020-02-23,0,recovered
NA,Tunisia,34,9,2020-02-24,0,recovered
NA,Tunisia,34,9,2020-02-25,0,recovered
NA,Tunisia,34,9,2020-02-26,0,recovered
NA,Tunisia,34,9,2020-02-27,0,recovered
NA,Tunisia,34,9,2020-02-28,0,recovered
NA,Tunisia,34,9,2020-02-29,0,recovered
NA,Tunisia,34,9,2020-03-01,0,recovered
NA,Tunisia,34,9,2020-03-02,0,recovered
NA,Tunisia,34,9,2020-03-03,0,recovered
NA,Tunisia,34,9,2020-03-04,0,recovered
NA,Tunisia,34,9,2020-03-05,0,recovered
NA,Tunisia,34,9,2020-03-06,0,recovered
NA,Tunisia,34,9,2020-03-07,0,recovered
NA,Tunisia,34,9,2020-03-08,0,recovered
NA,Tunisia,34,9,2020-03-09,0,recovered
NA,Tunisia,34,9,2020-03-10,0,recovered
NA,Tunisia,34,9,2020-03-11,0,recovered
NA,Tunisia,34,9,2020-03-12,0,recovered
NA,Tunisia,34,9,2020-03-13,0,recovered
NA,Tunisia,34,9,2020-03-14,0,recovered
NA,Tunisia,34,9,2020-03-15,0,recovered
NA,Tunisia,34,9,2020-03-16,0,recovered
NA,Turkey,38.9637,35.2433,2020-01-22,0,recovered
NA,Turkey,38.9637,35.2433,2020-01-23,0,recovered
NA,Turkey,38.9637,35.2433,2020-01-24,0,recovered
NA,Turkey,38.9637,35.2433,2020-01-25,0,recovered
NA,Turkey,38.9637,35.2433,2020-01-26,0,recovered
NA,Turkey,38.9637,35.2433,2020-01-27,0,recovered
NA,Turkey,38.9637,35.2433,2020-01-28,0,recovered
NA,Turkey,38.9637,35.2433,2020-01-29,0,recovered
NA,Turkey,38.9637,35.2433,2020-01-30,0,recovered
NA,Turkey,38.9637,35.2433,2020-01-31,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-01,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-02,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-03,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-04,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-05,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-06,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-07,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-08,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-09,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-10,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-11,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-12,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-13,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-14,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-15,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-16,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-17,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-18,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-19,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-20,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-21,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-22,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-23,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-24,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-25,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-26,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-27,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-28,0,recovered
NA,Turkey,38.9637,35.2433,2020-02-29,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-01,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-02,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-03,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-04,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-05,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-06,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-07,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-08,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-09,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-10,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-11,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-12,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-13,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-14,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-15,0,recovered
NA,Turkey,38.9637,35.2433,2020-03-16,0,recovered
NA,Ukraine,48.3794,31.1656,2020-01-22,0,recovered
NA,Ukraine,48.3794,31.1656,2020-01-23,0,recovered
NA,Ukraine,48.3794,31.1656,2020-01-24,0,recovered
NA,Ukraine,48.3794,31.1656,2020-01-25,0,recovered
NA,Ukraine,48.3794,31.1656,2020-01-26,0,recovered
NA,Ukraine,48.3794,31.1656,2020-01-27,0,recovered
NA,Ukraine,48.3794,31.1656,2020-01-28,0,recovered
NA,Ukraine,48.3794,31.1656,2020-01-29,0,recovered
NA,Ukraine,48.3794,31.1656,2020-01-30,0,recovered
NA,Ukraine,48.3794,31.1656,2020-01-31,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-01,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-02,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-03,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-04,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-05,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-06,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-07,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-08,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-09,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-10,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-11,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-12,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-13,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-14,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-15,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-16,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-17,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-18,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-19,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-20,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-21,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-22,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-23,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-24,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-25,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-26,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-27,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-28,0,recovered
NA,Ukraine,48.3794,31.1656,2020-02-29,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-01,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-02,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-03,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-04,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-05,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-06,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-07,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-08,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-09,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-10,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-11,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-12,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-13,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-14,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-15,0,recovered
NA,Ukraine,48.3794,31.1656,2020-03-16,0,recovered
NA,United Arab Emirates,24,54,2020-01-22,0,recovered
NA,United Arab Emirates,24,54,2020-01-23,0,recovered
NA,United Arab Emirates,24,54,2020-01-24,0,recovered
NA,United Arab Emirates,24,54,2020-01-25,0,recovered
NA,United Arab Emirates,24,54,2020-01-26,0,recovered
NA,United Arab Emirates,24,54,2020-01-27,0,recovered
NA,United Arab Emirates,24,54,2020-01-28,0,recovered
NA,United Arab Emirates,24,54,2020-01-29,0,recovered
NA,United Arab Emirates,24,54,2020-01-30,0,recovered
NA,United Arab Emirates,24,54,2020-01-31,0,recovered
NA,United Arab Emirates,24,54,2020-02-01,0,recovered
NA,United Arab Emirates,24,54,2020-02-02,0,recovered
NA,United Arab Emirates,24,54,2020-02-03,0,recovered
NA,United Arab Emirates,24,54,2020-02-04,0,recovered
NA,United Arab Emirates,24,54,2020-02-05,0,recovered
NA,United Arab Emirates,24,54,2020-02-06,0,recovered
NA,United Arab Emirates,24,54,2020-02-07,0,recovered
NA,United Arab Emirates,24,54,2020-02-08,0,recovered
NA,United Arab Emirates,24,54,2020-02-09,0,recovered
NA,United Arab Emirates,24,54,2020-02-10,0,recovered
NA,United Arab Emirates,24,54,2020-02-11,0,recovered
NA,United Arab Emirates,24,54,2020-02-12,1,recovered
NA,United Arab Emirates,24,54,2020-02-13,0,recovered
NA,United Arab Emirates,24,54,2020-02-14,0,recovered
NA,United Arab Emirates,24,54,2020-02-15,2,recovered
NA,United Arab Emirates,24,54,2020-02-16,1,recovered
NA,United Arab Emirates,24,54,2020-02-17,0,recovered
NA,United Arab Emirates,24,54,2020-02-18,0,recovered
NA,United Arab Emirates,24,54,2020-02-19,0,recovered
NA,United Arab Emirates,24,54,2020-02-20,0,recovered
NA,United Arab Emirates,24,54,2020-02-21,0,recovered
NA,United Arab Emirates,24,54,2020-02-22,0,recovered
NA,United Arab Emirates,24,54,2020-02-23,0,recovered
NA,United Arab Emirates,24,54,2020-02-24,0,recovered
NA,United Arab Emirates,24,54,2020-02-25,0,recovered
NA,United Arab Emirates,24,54,2020-02-26,0,recovered
NA,United Arab Emirates,24,54,2020-02-27,0,recovered
NA,United Arab Emirates,24,54,2020-02-28,1,recovered
NA,United Arab Emirates,24,54,2020-02-29,0,recovered
NA,United Arab Emirates,24,54,2020-03-01,0,recovered
NA,United Arab Emirates,24,54,2020-03-02,0,recovered
NA,United Arab Emirates,24,54,2020-03-03,0,recovered
NA,United Arab Emirates,24,54,2020-03-04,0,recovered
NA,United Arab Emirates,24,54,2020-03-05,0,recovered
NA,United Arab Emirates,24,54,2020-03-06,0,recovered
NA,United Arab Emirates,24,54,2020-03-07,2,recovered
NA,United Arab Emirates,24,54,2020-03-08,0,recovered
NA,United Arab Emirates,24,54,2020-03-09,0,recovered
NA,United Arab Emirates,24,54,2020-03-10,5,recovered
NA,United Arab Emirates,24,54,2020-03-11,5,recovered
NA,United Arab Emirates,24,54,2020-03-12,0,recovered
NA,United Arab Emirates,24,54,2020-03-13,0,recovered
NA,United Arab Emirates,24,54,2020-03-14,0,recovered
NA,United Arab Emirates,24,54,2020-03-15,6,recovered
NA,United Arab Emirates,24,54,2020-03-16,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-01-22,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-01-23,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-01-24,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-01-25,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-01-26,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-01-27,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-01-28,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-01-29,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-01-30,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-01-31,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-01,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-02,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-03,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-04,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-05,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-06,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-07,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-08,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-09,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-10,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-11,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-12,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-13,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-14,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-15,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-16,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-17,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-18,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-19,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-20,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-21,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-22,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-23,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-24,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-25,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-26,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-27,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-28,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-02-29,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-01,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-02,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-03,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-04,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-05,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-06,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-07,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-08,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-09,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-10,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-11,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-12,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-13,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-14,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-15,0,recovered
NA,Uruguay,-32.5228,-55.7658,2020-03-16,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-01-22,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-01-23,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-01-24,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-01-25,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-01-26,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-01-27,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-01-28,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-01-29,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-01-30,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-01-31,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-01,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-02,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-03,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-04,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-05,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-06,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-07,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-08,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-09,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-10,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-11,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-12,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-13,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-14,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-15,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-16,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-17,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-18,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-19,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-20,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-21,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-22,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-23,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-24,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-25,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-26,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-27,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-28,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-02-29,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-01,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-02,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-03,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-04,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-05,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-06,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-07,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-08,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-09,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-10,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-11,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-12,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-13,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-14,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-15,0,recovered
NA,Uzbekistan,41.3775,64.5853,2020-03-16,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-01-22,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-01-23,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-01-24,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-01-25,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-01-26,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-01-27,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-01-28,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-01-29,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-01-30,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-01-31,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-02-01,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-02-02,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-02-03,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-02-04,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-02-05,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-02-06,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-02-07,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-02-08,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-02-09,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-02-10,0,recovered
NA,Venezuela,6.4238,-66.5897,2020-02-11,0,recovered
